"province","city","town","temperature","relative_humidity","rainfall","wind_direction","wind_strong","day","hour","year","month","days"
"上海","上海","嘉定",11,96,0,92,2,2015-12-01,"01",2015,12,"01"
"上海","上海","嘉定",11,96,0,81,2,2015-12-01,"01",2015,12,"01"
"上海","上海","嘉定",8,94,0,103,0,2015-12-01,"01",2015,12,"01"
"上海","上海","嘉定",8,95,0,79,1,2015-12-01,"01",2015,12,"01"
"上海","上海","嘉定",10,97,0,76,2,2015-12-01,"01",2015,12,"01"
"上海","上海","嘉定",8,95,0,92,0,2015-12-01,"01",2015,12,"01"
"上海","上海","嘉定",8,95,0,99,0,2015-12-01,"01",2015,12,"01"
"上海","上海","嘉定",9,93,0,96,1,2015-12-01,"01",2015,12,"01"
"上海","上海","嘉定",12,91,0,70,3,2015-12-01,"01",2015,12,"01"
"上海","上海","嘉定",13,81,0,92,1,2015-12-01,"01",2015,12,"01"
"上海","上海","嘉定",15,72,0,106,2,2015-12-01,"01",2015,12,"01"
"上海","上海","嘉定",18,66,0,136,4,2015-12-01,"01",2015,12,"01"
"上海","上海","嘉定",16,60,0,117,3,2015-12-01,"01",2015,12,"01"
"上海","上海","嘉定",19,61,0,176,3,2015-12-01,"01",2015,12,"01"
"上海","上海","嘉定",17,58,0,143,2,2015-12-01,"01",2015,12,"01"
"上海","上海","嘉定",16,61,0,133,0,2015-12-01,"01",2015,12,"01"
"上海","上海","嘉定",18,63,0,181,2,2015-12-01,"01",2015,12,"01"
"上海","上海","嘉定",15,65,0,135,0,2015-12-01,"01",2015,12,"01"
"上海","上海","嘉定",17,70,0,114,3,2015-12-01,"01",2015,12,"01"
"上海","上海","嘉定",15,71,0,142,1,2015-12-01,"01",2015,12,"01"
"上海","上海","嘉定",17,73,0,159,4,2015-12-01,"01",2015,12,"01"
"上海","上海","嘉定",14,74,0,149,2,2015-12-01,"01",2015,12,"01"
"上海","上海","嘉定",16,77,0,166,3,2015-12-01,"01",2015,12,"01"
"上海","上海","嘉定",16,77,0,166,3,2015-12-01,"01",2015,12,"01"
"上海","上海","嘉定",14,79,0,158,0,2015-12-02,"01",2015,12,"02"
"上海","上海","嘉定",14,81,0,157,0,2015-12-02,"01",2015,12,"02"
"上海","上海","嘉定",14,81,0,174,0,2015-12-02,"01",2015,12,"02"
"上海","上海","嘉定",16,84,0,211,2,2015-12-02,"01",2015,12,"02"
"上海","上海","嘉定",14,83,0,277,0,2015-12-02,"01",2015,12,"02"
"上海","上海","嘉定",13,84,0,294,0,2015-12-02,"01",2015,12,"02"
"上海","上海","嘉定",15,86,0,338,0,2015-12-02,"01",2015,12,"02"
"上海","上海","嘉定",14,93,1,305,5,2015-12-02,"01",2015,12,"02"
"上海","上海","嘉定",12,90,0,340,2,2015-12-02,"01",2015,12,"02"
"上海","上海","嘉定",12,89,0,350,2,2015-12-02,"01",2015,12,"02"
"上海","上海","嘉定",13,81,0,346,4,2015-12-02,"01",2015,12,"02"
"上海","上海","嘉定",13,75,0,342,5,2015-12-02,"01",2015,12,"02"
"上海","上海","嘉定",13,73,0,305,7,2015-12-02,"01",2015,12,"02"
"上海","上海","嘉定",12,69,0,293,3,2015-12-02,"01",2015,12,"02"
"上海","上海","嘉定",11,70,0,302,6,2015-12-02,"01",2015,12,"02"
"上海","上海","嘉定",11,69,0,317,2,2015-12-02,"01",2015,12,"02"
"上海","上海","嘉定",13,66,0,307,5,2015-12-02,"01",2015,12,"02"
"上海","上海","嘉定",10,61,0,323,3,2015-12-02,"01",2015,12,"02"
"上海","上海","嘉定",12,68,0,302,4,2015-12-02,"01",2015,12,"02"
"上海","上海","嘉定",11,69,0,297,4,2015-12-02,"01",2015,12,"02"
"上海","上海","嘉定",9,56,0,337,2,2015-12-02,"01",2015,12,"02"
"上海","上海","嘉定",9,49,0,303,1,2015-12-02,"01",2015,12,"02"
"上海","上海","嘉定",10,50,0,296,3,2015-12-02,"01",2015,12,"02"
"上海","上海","嘉定",10,50,0,296,3,2015-12-02,"01",2015,12,"02"
"上海","上海","嘉定",7,45,0,306,3,2015-12-03,"01",2015,12,"03"
"上海","上海","嘉定",6,49,0,297,1,2015-12-03,"01",2015,12,"03"
"上海","上海","嘉定",8,47,0,341,2,2015-12-03,"01",2015,12,"03"
"上海","上海","嘉定",7,50,0,306,2,2015-12-03,"01",2015,12,"03"
"上海","上海","嘉定",4,59,0,250,0,2015-12-03,"01",2015,12,"03"
"上海","上海","嘉定",4,75,0,248,2,2015-12-03,"01",2015,12,"03"
"上海","上海","嘉定",3,66,0,215,0,2015-12-03,"01",2015,12,"03"
"上海","上海","嘉定",4,62,0,254,1,2015-12-03,"01",2015,12,"03"
"上海","上海","嘉定",7,64,0,269,3,2015-12-03,"01",2015,12,"03"
"上海","上海","嘉定",10,57,0,271,4,2015-12-03,"01",2015,12,"03"
"上海","上海","嘉定",11,41,0,285,5,2015-12-03,"01",2015,12,"03"
"上海","上海","嘉定",10,30,0,280,7,2015-12-03,"01",2015,12,"03"
"上海","上海","嘉定",12,30,0,317,9,2015-12-03,"01",2015,12,"03"
"上海","上海","嘉定",13,25,0,305,9,2015-12-03,"01",2015,12,"03"
"上海","上海","嘉定",11,22,0,295,7,2015-12-03,"01",2015,12,"03"
"上海","上海","嘉定",13,21,0,304,9,2015-12-03,"01",2015,12,"03"
"上海","上海","嘉定",10,22,0,313,5,2015-12-03,"01",2015,12,"03"
"上海","上海","嘉定",9,23,0,302,3,2015-12-03,"01",2015,12,"03"
"上海","上海","嘉定",8,30,0,359,1,2015-12-03,"01",2015,12,"03"
"上海","上海","嘉定",7,35,0,333,0,2015-12-03,"01",2015,12,"03"
"上海","上海","嘉定",6,37,0,355,2,2015-12-03,"01",2015,12,"03"
"上海","上海","嘉定",8,41,0,298,3,2015-12-03,"01",2015,12,"03"
"上海","上海","嘉定",5,39,0,326,3,2015-12-03,"01",2015,12,"03"
"上海","上海","嘉定",5,39,0,326,3,2015-12-03,"01",2015,12,"03"
"上海","上海","嘉定",6,38,0,304,6,2015-12-04,"01",2015,12,"04"
"上海","上海","嘉定",6,42,0,310,2,2015-12-04,"01",2015,12,"04"
"上海","上海","嘉定",3,35,0,321,2,2015-12-04,"01",2015,12,"04"
"上海","上海","嘉定",5,44,0,295,5,2015-12-04,"01",2015,12,"04"
"上海","上海","嘉定",3,41,0,305,2,2015-12-04,"01",2015,12,"04"
"上海","上海","嘉定",3,42,0,309,2,2015-12-04,"01",2015,12,"04"
"上海","上海","嘉定",4,45,0,287,5,2015-12-04,"01",2015,12,"04"
"上海","上海","嘉定",4,47,0,287,3,2015-12-04,"01",2015,12,"04"
"上海","上海","嘉定",3,42,0,299,2,2015-12-04,"01",2015,12,"04"
"上海","上海","嘉定",6,42,0,298,4,2015-12-04,"01",2015,12,"04"
"上海","上海","嘉定",5,39,0,300,1,2015-12-04,"01",2015,12,"04"
"上海","上海","嘉定",6,34,0,270,2,2015-12-04,"01",2015,12,"04"
"上海","上海","嘉定",10,33,0,307,5,2015-12-04,"01",2015,12,"04"
"上海","上海","嘉定",10,29,0,288,4,2015-12-04,"01",2015,12,"04"
"上海","上海","嘉定",8,26,0,314,2,2015-12-04,"01",2015,12,"04"
"上海","上海","嘉定",11,28,0,287,2,2015-12-04,"01",2015,12,"04"
"上海","上海","嘉定",10,28,0,283,4,2015-12-04,"01",2015,12,"04"
"上海","上海","嘉定",7,32,0,294,0,2015-12-04,"01",2015,12,"04"
"上海","上海","嘉定",6,39,0,289,0,2015-12-04,"01",2015,12,"04"
"上海","上海","嘉定",4,51,0,289,0,2015-12-04,"01",2015,12,"04"
"上海","上海","嘉定",5,62,0,289,0,2015-12-04,"01",2015,12,"04"
"上海","上海","嘉定",3,64,0,226,0,2015-12-04,"01",2015,12,"04"
"上海","上海","嘉定",2,68,0,213,0,2015-12-04,"01",2015,12,"04"
"上海","上海","嘉定",2,68,0,213,0,2015-12-04,"01",2015,12,"04"
"上海","上海","嘉定",5,73,0,126,0,2015-12-05,"01",2015,12,"05"
"上海","上海","嘉定",3,72,0,287,0,2015-12-05,"01",2015,12,"05"
"上海","上海","嘉定",4,69,0,136,0,2015-12-05,"01",2015,12,"05"
"上海","上海","嘉定",4,69,0,201,0,2015-12-05,"01",2015,12,"05"
"上海","上海","嘉定",4,67,0,163,0,2015-12-05,"01",2015,12,"05"
"上海","上海","嘉定",6,66,0,159,0,2015-12-05,"01",2015,12,"05"
"上海","上海","嘉定",5,58,0,159,0,2015-12-05,"01",2015,12,"05"
"上海","上海","嘉定",5,55,0,164,0,2015-12-05,"01",2015,12,"05"
"上海","上海","嘉定",6,51,0,164,0,2015-12-05,"01",2015,12,"05"
"上海","上海","嘉定",6,43,0,227,0,2015-12-05,"01",2015,12,"05"
"上海","上海","嘉定",9,45,0,192,2,2015-12-05,"01",2015,12,"05"
"上海","上海","嘉定",9,44,0,189,2,2015-12-05,"01",2015,12,"05"
"上海","上海","嘉定",7,37,0,130,0,2015-12-05,"01",2015,12,"05"
"上海","上海","嘉定",5,69,0,240,1,2015-12-05,"01",2015,12,"05"
"上海","上海","嘉定",6,74,0,238,2,2015-12-05,"01",2015,12,"05"
"上海","上海","嘉定",3,78,0,189,0,2015-12-05,"01",2015,12,"05"
"上海","上海","嘉定",5,86,1,316,0,2015-12-05,"01",2015,12,"05"
"上海","上海","嘉定",5,90,0,315,0,2015-12-05,"01",2015,12,"05"
"上海","上海","嘉定",3,89,0,356,0,2015-12-05,"01",2015,12,"05"
"上海","上海","嘉定",5,87,0,8,3,2015-12-05,"01",2015,12,"05"
"上海","上海","嘉定",3,85,1,339,0,2015-12-05,"01",2015,12,"05"
"上海","上海","嘉定",3,87,0,24,0,2015-12-05,"01",2015,12,"05"
"上海","上海","嘉定",4,90,1,4,3,2015-12-05,"01",2015,12,"05"
"上海","上海","嘉定",4,90,1,4,3,2015-12-05,"01",2015,12,"05"
"上海","上海","嘉定",3,93,1,286,0,2015-12-06,"01",2015,12,"06"
"上海","上海","嘉定",2,92,0,263,0,2015-12-06,"01",2015,12,"06"
"上海","上海","嘉定",2,92,0,301,0,2015-12-06,"01",2015,12,"06"
"上海","上海","嘉定",2,92,0,339,0,2015-12-06,"01",2015,12,"06"
"上海","上海","嘉定",4,93,0,296,2,2015-12-06,"01",2015,12,"06"
"上海","上海","嘉定",5,92,0,328,3,2015-12-06,"01",2015,12,"06"
"上海","上海","嘉定",3,89,0,290,1,2015-12-06,"01",2015,12,"06"
"上海","上海","嘉定",3,90,0,299,0,2015-12-06,"01",2015,12,"06"
"上海","上海","嘉定",3,90,0,294,1,2015-12-06,"01",2015,12,"06"
"上海","上海","嘉定",6,87,0,287,4,2015-12-06,"01",2015,12,"06"
"上海","上海","嘉定",6,80,0,303,4,2015-12-06,"01",2015,12,"06"
"上海","上海","嘉定",5,78,0,306,3,2015-12-06,"01",2015,12,"06"
"上海","上海","嘉定",8,71,0,318,4,2015-12-06,"01",2015,12,"06"
"上海","上海","嘉定",9,70,0,303,4,2015-12-06,"01",2015,12,"06"
"上海","上海","嘉定",7,66,0,331,1,2015-12-06,"01",2015,12,"06"
"上海","上海","嘉定",8,63,0,291,1,2015-12-06,"01",2015,12,"06"
"上海","上海","嘉定",10,66,0,293,2,2015-12-06,"01",2015,12,"06"
"上海","上海","嘉定",7,72,0,293,0,2015-12-06,"01",2015,12,"06"
"上海","上海","嘉定",4,85,0,293,0,2015-12-06,"01",2015,12,"06"
"上海","上海","嘉定",4,89,0,229,0,2015-12-06,"01",2015,12,"06"
"上海","上海","嘉定",5,93,0,301,0,2015-12-06,"01",2015,12,"06"
"上海","上海","嘉定",3,91,0,270,0,2015-12-06,"01",2015,12,"06"
"上海","上海","嘉定",3,93,0,270,0,2015-12-06,"01",2015,12,"06"
"上海","上海","嘉定",3,93,0,270,0,2015-12-06,"01",2015,12,"06"
"上海","上海","嘉定",2,94,0,256,0,2015-12-07,"01",2015,12,"07"
"上海","上海","嘉定",2,95,0,255,0,2015-12-07,"01",2015,12,"07"
"上海","上海","嘉定",2,95,0,207,0,2015-12-07,"01",2015,12,"07"
"上海","上海","嘉定",2,95,0,234,0,2015-12-07,"01",2015,12,"07"
"上海","上海","嘉定",3,98,0,234,0,2015-12-07,"01",2015,12,"07"
"上海","上海","嘉定",1,96,0,234,0,2015-12-07,"01",2015,12,"07"
"上海","上海","嘉定",2,96,0,347,0,2015-12-07,"01",2015,12,"07"
"上海","上海","嘉定",4,97,0,347,0,2015-12-07,"01",2015,12,"07"
"上海","上海","嘉定",6,96,0,340,3,2015-12-07,"01",2015,12,"07"
"上海","上海","嘉定",9,79,0,329,3,2015-12-07,"01",2015,12,"07"
"上海","上海","嘉定",9,65,0,2,1,2015-12-07,"01",2015,12,"07"
"上海","上海","嘉定",12,68,0,27,4,2015-12-07,"01",2015,12,"07"
"上海","上海","嘉定",11,61,0,15,2,2015-12-07,"01",2015,12,"07"
"上海","上海","嘉定",11,59,0,28,0,2015-12-07,"01",2015,12,"07"
"上海","上海","嘉定",12,53,0,49,1,2015-12-07,"01",2015,12,"07"
"上海","上海","嘉定",11,56,0,44,1,2015-12-07,"01",2015,12,"07"
"上海","上海","嘉定",11,61,0,63,1,2015-12-07,"01",2015,12,"07"
"上海","上海","嘉定",10,67,0,72,1,2015-12-07,"01",2015,12,"07"
"上海","上海","嘉定",9,69,0,63,0,2015-12-07,"01",2015,12,"07"
"上海","上海","嘉定",10,73,0,73,2,2015-12-07,"01",2015,12,"07"
"上海","上海","嘉定",8,71,0,79,0,2015-12-07,"01",2015,12,"07"
"上海","上海","嘉定",6,79,0,85,0,2015-12-07,"01",2015,12,"07"
"上海","上海","嘉定",5,86,0,53,0,2015-12-07,"01",2015,12,"07"
"上海","上海","嘉定",5,86,0,53,0,2015-12-07,"01",2015,12,"07"
"上海","上海","嘉定",4,91,0,41,0,2015-12-08,"01",2015,12,"08"
"上海","上海","嘉定",6,95,0,41,0,2015-12-08,"01",2015,12,"08"
"上海","上海","嘉定",3,94,0,41,0,2015-12-08,"01",2015,12,"08"
"上海","上海","嘉定",5,96,0,41,0,2015-12-08,"01",2015,12,"08"
"上海","上海","嘉定",3,95,0,41,0,2015-12-08,"01",2015,12,"08"
"上海","上海","嘉定",4,97,0,41,0,2015-12-08,"01",2015,12,"08"
"上海","上海","嘉定",4,97,0,41,0,2015-12-08,"01",2015,12,"08"
"上海","上海","嘉定",2,96,0,41,0,2015-12-08,"01",2015,12,"08"
"上海","上海","嘉定",7,98,0,76,0,2015-12-08,"01",2015,12,"08"
"上海","上海","嘉定",11,72,0,84,4,2015-12-08,"01",2015,12,"08"
"上海","上海","嘉定",11,60,0,102,3,2015-12-08,"01",2015,12,"08"
"上海","上海","嘉定",13,61,0,65,7,2015-12-08,"01",2015,12,"08"
"上海","上海","嘉定",12,56,0,71,4,2015-12-08,"01",2015,12,"08"
"上海","上海","嘉定",12,55,0,88,2,2015-12-08,"01",2015,12,"08"
"上海","上海","嘉定",14,56,0,81,5,2015-12-08,"01",2015,12,"08"
"上海","上海","嘉定",14,59,0,78,4,2015-12-08,"01",2015,12,"08"
"上海","上海","嘉定",13,59,0,87,3,2015-12-08,"01",2015,12,"08"
"上海","上海","嘉定",11,62,0,94,2,2015-12-08,"01",2015,12,"08"
"上海","上海","嘉定",12,66,0,120,2,2015-12-08,"01",2015,12,"08"
"上海","上海","嘉定",11,71,0,82,3,2015-12-08,"01",2015,12,"08"
"上海","上海","嘉定",10,77,0,77,2,2015-12-08,"01",2015,12,"08"
"上海","上海","嘉定",8,77,0,81,0,2015-12-08,"01",2015,12,"08"
"上海","上海","嘉定",7,84,0,77,1,2015-12-08,"01",2015,12,"08"
"上海","上海","嘉定",7,84,0,77,1,2015-12-08,"01",2015,12,"08"
"上海","上海","嘉定",10,80,0,27,0,2015-12-09,"01",2015,12,"09"
"上海","上海","嘉定",9,84,0,92,0,2015-12-09,"01",2015,12,"09"
"上海","上海","嘉定",7,84,0,91,1,2015-12-09,"01",2015,12,"09"
"上海","上海","嘉定",7,85,0,70,0,2015-12-09,"01",2015,12,"09"
"上海","上海","嘉定",10,85,0,101,2,2015-12-09,"01",2015,12,"09"
"上海","上海","嘉定",8,83,0,63,0,2015-12-09,"01",2015,12,"09"
"上海","上海","嘉定",9,80,0,78,2,2015-12-09,"01",2015,12,"09"
"上海","上海","嘉定",11,80,0,74,2,2015-12-09,"01",2015,12,"09"
"上海","上海","嘉定",12,76,0,108,3,2015-12-09,"01",2015,12,"09"
"上海","上海","嘉定",11,71,0,103,1,2015-12-09,"01",2015,12,"09"
"上海","上海","嘉定",14,72,0,102,2,2015-12-09,"01",2015,12,"09"
"上海","上海","嘉定",15,69,0,114,3,2015-12-09,"01",2015,12,"09"
"上海","上海","嘉定",15,71,0,81,2,2015-12-09,"01",2015,12,"09"
"上海","上海","嘉定",12,85,0,81,0,2015-12-09,"01",2015,12,"09"
"上海","上海","嘉定",12,89,1,81,0,2015-12-09,"01",2015,12,"09"
"上海","上海","嘉定",13,92,1,81,0,2015-12-09,"01",2015,12,"09"
"上海","上海","嘉定",11,94,0,39,0,2015-12-09,"01",2015,12,"09"
"上海","上海","嘉定",11,95,1,76,0,2015-12-09,"01",2015,12,"09"
"上海","上海","嘉定",13,97,1,70,3,2015-12-09,"01",2015,12,"09"
"上海","上海","嘉定",11,96,3,33,0,2015-12-09,"01",2015,12,"09"
"上海","上海","嘉定",12,96,4,54,0,2015-12-09,"01",2015,12,"09"
"上海","上海","嘉定",12,96,4,353,0,2015-12-09,"01",2015,12,"09"
"上海","上海","嘉定",11,96,4,37,0,2015-12-09,"01",2015,12,"09"
"上海","上海","嘉定",11,96,4,37,0,2015-12-09,"01",2015,12,"09"
"上海","上海","嘉定",14,98,1,262,0,2015-12-10,"01",2015,12,"10"
"上海","上海","嘉定",13,98,3,254,2,2015-12-10,"01",2015,12,"10"
"上海","上海","嘉定",13,98,0,286,3,2015-12-10,"01",2015,12,"10"
"上海","上海","嘉定",13,98,0,255,3,2015-12-10,"01",2015,12,"10"
"上海","上海","嘉定",11,96,2,275,1,2015-12-10,"01",2015,12,"10"
"上海","上海","嘉定",13,98,1,276,2,2015-12-10,"01",2015,12,"10"
"上海","上海","嘉定",11,96,1,296,1,2015-12-10,"01",2015,12,"10"
"上海","上海","嘉定",12,98,1,305,4,2015-12-10,"01",2015,12,"10"
"上海","上海","嘉定",11,95,0,304,1,2015-12-10,"01",2015,12,"10"
"上海","上海","嘉定",10,95,0,294,1,2015-12-10,"01",2015,12,"10"
"上海","上海","嘉定",13,96,0,288,5,2015-12-10,"01",2015,12,"10"
"上海","上海","嘉定",10,94,0,294,2,2015-12-10,"01",2015,12,"10"
"上海","上海","嘉定",10,93,0,283,5,2015-12-10,"01",2015,12,"10"
"上海","上海","嘉定",12,95,0,296,7,2015-12-10,"01",2015,12,"10"
"上海","上海","嘉定",10,94,0,299,4,2015-12-10,"01",2015,12,"10"
"上海","上海","嘉定",12,96,0,309,6,2015-12-10,"01",2015,12,"10"
"上海","上海","嘉定",12,95,0,303,6,2015-12-10,"01",2015,12,"10"
"上海","上海","嘉定",10,92,0,310,4,2015-12-10,"01",2015,12,"10"
"上海","上海","嘉定",10,93,0,313,4,2015-12-10,"01",2015,12,"10"
"上海","上海","嘉定",10,93,0,296,3,2015-12-10,"01",2015,12,"10"
"上海","上海","嘉定",12,96,0,301,8,2015-12-10,"01",2015,12,"10"
"上海","上海","嘉定",12,96,0,304,4,2015-12-10,"01",2015,12,"10"
"上海","上海","嘉定",12,96,0,313,4,2015-12-10,"01",2015,12,"10"
"上海","上海","嘉定",12,96,0,313,4,2015-12-10,"01",2015,12,"10"
"上海","上海","嘉定",12,92,0,348,6,2015-12-11,"01",2015,12,"11"
"上海","上海","嘉定",10,84,0,337,1,2015-12-11,"01",2015,12,"11"
"上海","上海","嘉定",10,86,0,325,1,2015-12-11,"01",2015,12,"11"
"上海","上海","嘉定",10,86,0,320,2,2015-12-11,"01",2015,12,"11"
"上海","上海","嘉定",12,90,0,354,4,2015-12-11,"01",2015,12,"11"
"上海","上海","嘉定",11,91,0,4,5,2015-12-11,"01",2015,12,"11"
"上海","上海","嘉定",9,87,0,11,4,2015-12-11,"01",2015,12,"11"
"上海","上海","嘉定",11,87,0,7,4,2015-12-11,"01",2015,12,"11"
"上海","上海","嘉定",9,83,0,313,1,2015-12-11,"01",2015,12,"11"
"上海","上海","嘉定",10,83,0,341,6,2015-12-11,"01",2015,12,"11"
"上海","上海","嘉定",8,79,0,13,4,2015-12-11,"01",2015,12,"11"
"上海","上海","嘉定",9,75,0,331,4,2015-12-11,"01",2015,12,"11"
"上海","上海","嘉定",9,74,0,333,2,2015-12-11,"01",2015,12,"11"
"上海","上海","嘉定",11,70,0,10,6,2015-12-11,"01",2015,12,"11"
"上海","上海","嘉定",9,68,0,337,2,2015-12-11,"01",2015,12,"11"
"上海","上海","嘉定",9,66,0,337,2,2015-12-11,"01",2015,12,"11"
"上海","上海","嘉定",11,68,0,19,5,2015-12-11,"01",2015,12,"11"
"上海","上海","嘉定",8,66,0,29,3,2015-12-11,"01",2015,12,"11"
"上海","上海","嘉定",9,70,0,25,3,2015-12-11,"01",2015,12,"11"
"上海","上海","嘉定",8,69,0,13,5,2015-12-11,"01",2015,12,"11"
"上海","上海","嘉定",6,65,0,15,2,2015-12-11,"01",2015,12,"11"
"上海","上海","嘉定",5,69,0,26,2,2015-12-11,"01",2015,12,"11"
"上海","上海","嘉定",5,72,0,33,0,2015-12-11,"01",2015,12,"11"
"上海","上海","嘉定",5,72,0,33,0,2015-12-11,"01",2015,12,"11"
"上海","上海","嘉定",3,83,0,274,0,2015-12-12,"01",2015,12,"12"
"上海","上海","嘉定",6,83,0,307,2,2015-12-12,"01",2015,12,"12"
"上海","上海","嘉定",6,81,0,249,0,2015-12-12,"01",2015,12,"12"
"上海","上海","嘉定",5,85,0,256,0,2015-12-12,"01",2015,12,"12"
"上海","上海","嘉定",3,82,0,280,0,2015-12-12,"01",2015,12,"12"
"上海","上海","嘉定",2,85,0,341,0,2015-12-12,"01",2015,12,"12"
"上海","上海","嘉定",3,83,0,36,0,2015-12-12,"01",2015,12,"12"
"上海","上海","嘉定",5,85,0,28,2,2015-12-12,"01",2015,12,"12"
"上海","上海","嘉定",4,81,0,17,0,2015-12-12,"01",2015,12,"12"
"上海","上海","嘉定",6,68,0,24,1,2015-12-12,"01",2015,12,"12"
"上海","上海","嘉定",7,63,0,40,0,2015-12-12,"01",2015,12,"12"
"上海","上海","嘉定",11,58,0,355,3,2015-12-12,"01",2015,12,"12"
"上海","上海","嘉定",11,56,0,309,2,2015-12-12,"01",2015,12,"12"
"上海","上海","嘉定",12,52,0,5,3,2015-12-12,"01",2015,12,"12"
"上海","上海","嘉定",12,53,0,33,3,2015-12-12,"01",2015,12,"12"
"上海","上海","嘉定",10,51,0,118,0,2015-12-12,"01",2015,12,"12"
"上海","上海","嘉定",10,54,0,70,1,2015-12-12,"01",2015,12,"12"
"上海","上海","嘉定",11,64,0,77,2,2015-12-12,"01",2015,12,"12"
"上海","上海","嘉定",8,69,0,42,0,2015-12-12,"01",2015,12,"12"
"上海","上海","嘉定",8,75,0,68,1,2015-12-12,"01",2015,12,"12"
"上海","上海","嘉定",9,79,0,79,3,2015-12-12,"01",2015,12,"12"
"上海","上海","嘉定",9,80,0,145,0,2015-12-12,"01",2015,12,"12"
"上海","上海","嘉定",9,83,0,117,0,2015-12-12,"01",2015,12,"12"
"上海","上海","嘉定",9,83,0,117,0,2015-12-12,"01",2015,12,"12"
"上海","上海","嘉定",6,88,0,154,0,2015-12-13,"01",2015,12,"13"
"上海","上海","嘉定",6,90,0,292,0,2015-12-13,"01",2015,12,"13"
"上海","上海","嘉定",6,88,0,263,0,2015-12-13,"01",2015,12,"13"
"上海","上海","嘉定",6,89,0,35,1,2015-12-13,"01",2015,12,"13"
"上海","上海","嘉定",8,88,0,33,2,2015-12-13,"01",2015,12,"13"
"上海","上海","嘉定",7,86,0,28,0,2015-12-13,"01",2015,12,"13"
"上海","上海","嘉定",9,87,0,6,3,2015-12-13,"01",2015,12,"13"
"上海","上海","嘉定",9,91,0,357,3,2015-12-13,"01",2015,12,"13"
"上海","上海","嘉定",9,88,0,28,2,2015-12-13,"01",2015,12,"13"
"上海","上海","嘉定",10,80,0,8,3,2015-12-13,"01",2015,12,"13"
"上海","上海","嘉定",8,71,0,21,2,2015-12-13,"01",2015,12,"13"
"上海","上海","嘉定",8,74,0,4,2,2015-12-13,"01",2015,12,"13"
"上海","上海","嘉定",8,70,0,10,1,2015-12-13,"01",2015,12,"13"
"上海","上海","嘉定",10,74,0,349,3,2015-12-13,"01",2015,12,"13"
"上海","上海","嘉定",10,74,0,1,3,2015-12-13,"01",2015,12,"13"
"上海","上海","嘉定",8,73,0,346,1,2015-12-13,"01",2015,12,"13"
"上海","上海","嘉定",10,81,0,346,2,2015-12-13,"01",2015,12,"13"
"上海","上海","嘉定",7,82,0,0,1,2015-12-13,"01",2015,12,"13"
"上海","上海","嘉定",7,80,0,314,0,2015-12-13,"01",2015,12,"13"
"上海","上海","嘉定",6,85,0,2,0,2015-12-13,"01",2015,12,"13"
"上海","上海","嘉定",6,88,0,282,1,2015-12-13,"01",2015,12,"13"
"上海","上海","嘉定",8,94,0,289,4,2015-12-13,"01",2015,12,"13"
"上海","上海","嘉定",6,88,0,323,1,2015-12-13,"01",2015,12,"13"
"上海","上海","嘉定",6,88,0,323,1,2015-12-13,"01",2015,12,"13"
"上海","上海","嘉定",6,83,0,296,1,2015-12-14,"01",2015,12,"14"
"上海","上海","嘉定",6,81,0,308,0,2015-12-14,"01",2015,12,"14"
"上海","上海","嘉定",6,77,0,279,2,2015-12-14,"01",2015,12,"14"
"上海","上海","嘉定",8,82,0,295,3,2015-12-14,"01",2015,12,"14"
"上海","上海","嘉定",8,81,0,292,4,2015-12-14,"01",2015,12,"14"
"上海","上海","嘉定",8,79,0,294,3,2015-12-14,"01",2015,12,"14"
"上海","上海","嘉定",6,77,0,314,1,2015-12-14,"01",2015,12,"14"
"上海","上海","嘉定",8,73,0,303,3,2015-12-14,"01",2015,12,"14"
"上海","上海","嘉定",8,67,0,308,5,2015-12-14,"01",2015,12,"14"
"上海","上海","嘉定",6,55,0,290,2,2015-12-14,"01",2015,12,"14"
"上海","上海","嘉定",6,52,0,326,1,2015-12-14,"01",2015,12,"14"
"上海","上海","嘉定",7,48,0,284,2,2015-12-14,"01",2015,12,"14"
"上海","上海","嘉定",10,48,0,291,4,2015-12-14,"01",2015,12,"14"
"上海","上海","嘉定",10,54,0,292,6,2015-12-14,"01",2015,12,"14"
"上海","上海","嘉定",8,57,0,289,4,2015-12-14,"01",2015,12,"14"
"上海","上海","嘉定",9,58,0,314,6,2015-12-14,"01",2015,12,"14"
"上海","上海","嘉定",9,59,0,299,5,2015-12-14,"01",2015,12,"14"
"上海","上海","嘉定",7,61,0,288,2,2015-12-14,"01",2015,12,"14"
"上海","上海","嘉定",6,65,0,282,0,2015-12-14,"01",2015,12,"14"
"上海","上海","嘉定",8,74,0,286,2,2015-12-14,"01",2015,12,"14"
"上海","上海","嘉定",7,79,0,291,0,2015-12-14,"01",2015,12,"14"
"上海","上海","嘉定",6,76,0,300,0,2015-12-14,"01",2015,12,"14"
"上海","上海","嘉定",6,74,0,293,1,2015-12-14,"01",2015,12,"14"
"上海","上海","嘉定",6,74,0,293,1,2015-12-14,"01",2015,12,"14"
"上海","上海","嘉定",8,63,0,304,3,2015-12-15,"01",2015,12,"15"
"上海","上海","嘉定",8,61,0,313,4,2015-12-15,"01",2015,12,"15"
"上海","上海","嘉定",8,64,0,303,5,2015-12-15,"01",2015,12,"15"
"上海","上海","嘉定",5,63,0,319,2,2015-12-15,"01",2015,12,"15"
